Ticker,DateKey,month_end_close,monthly_high,monthly_low,total_volume,monthly_return
CXO,201709,131.72,133.68,110.16,22967892,18.698747409209695
CXO,201710,134.21,137.28,128.86,21276935,1.8903735195870095
CXO,201711,139.86,147.77,136.1989,24281215,4.209820430668359
CXO,201712,150.22,155.05,135.44,21070583,7.407407407407396
CXO,201801,157.44,162.91,150.535,21201510,4.806284116628944
CXO,201802,148.1,159.65,145.42,9693718,-5.932418699186994
D,201302,56.0,57.19,54.0,29596246,
D,201303,58.18,58.25,55.45,42526145,3.8928571428571423
D,201304,61.68,61.72,57.9401,43725417,6.015812994156067
D,201305,56.55,61.85,56.55,60375602,-8.317120622568098
D,201306,56.82,57.25,53.79,77567163,0.4774535809018623
D,201307,59.31,60.38,55.51,45618483,4.3822597676874375
D,201308,58.35,60.44,57.03,64280589,-1.6186140617096625
D,201309,62.48,64.04,56.5839,62581640,7.077977720651235
D,201310,63.75,65.03,61.36,46690069,2.032650448143411
D,201311,64.91,67.975,63.64,69248258,1.8196078431372493
D,201312,64.69,65.07,63.0,42673974,-0.3389308272993358
D,201401,67.91,68.47,63.14,51197633,4.977585407327251
D,201402,69.4,72.22,65.061,46831890,2.194080400530127
D,201403,70.99,71.52,67.59,57950651,2.2910662824207337
D,201404,72.54,73.75,68.7851,45975497,2.183406113537134
D,201405,68.96,73.0,68.18,41790204,-4.9352081610146294
D,201406,71.52,71.7,67.06,59292365,3.712296983758704
D,201407,67.64,71.62,67.58,45339346,-5.425055928411627
D,201408,70.22,71.3,64.71,44929962,3.8143110585452367
D,201409,69.09,71.328,67.29,44174756,-1.6092281401310102
D,201410,71.3,73.31,65.53,73503931,3.198726299030241
D,201411,72.55,74.59,71.34,46045814,1.753155680224404
D,201412,76.9,80.89,71.34,60141451,5.995864920744326
D,201501,76.89,79.8904,75.33,47567084,-0.013003901170357757
D,201502,72.09,78.88,71.61,61079015,-6.242684354272334
D,201503,70.87,72.62,68.251,66538829,-1.6923290331530016
D,201504,71.68,74.34,70.13,47548357,1.1429377733878965
D,201505,70.52,72.57,70.07,46508877,-1.6183035714285865
D,201506,66.87,70.91,66.515,64425215,-5.175836642087339
D,201507,71.7,72.17,66.65,51012323,7.22296994167788
D,201508,69.75,76.59,68.83,65479343,-2.719665271966531
D,201509,70.38,70.69,66.9,53203600,0.9032258064516064
D,201510,71.43,74.88,68.455,51248579,1.491901108269411
D,201511,67.37,71.79,66.85,43865460,-5.6838863222735565
D,201512,67.64,68.92,64.54,54220785,0.4007718569095977
D,201601,72.17,72.2,66.25,62590465,6.697220579538736
D,201602,69.92,71.87,68.45,81318972,-3.1176389081335736
D,201603,75.12,75.18,67.58,58418595,7.437070938215107
D,201604,71.47,75.5,69.28,61624846,-4.85889243876465
D,201605,72.26,73.34,68.71,50519067,1.10535889184274
D,201606,77.93,77.93,70.745,71266773,7.846664821477998
D,201607,78.02,78.97,76.1,42924576,0.11548825869368559
D,201608,74.16,78.08,73.68,74698986,-4.947449371955908
D,201609,74.27,77.32,72.49,53250312,0.14832793959007476
D,201610,75.2,75.91,71.32,45094845,1.252187962838302
D,201611,73.29,76.3,69.51,61477206,-2.539893617021272
D,201612,76.59,77.325,72.2,53554138,4.502660663119111
D,201701,76.28,77.045,74.7,41852796,-0.40475257866562514
D,201702,77.64,78.035,70.87,64100409,1.7829050865233342
D,201703,77.57,79.36,74.59,55867347,-0.09015971148893275
D,201704,77.43,78.461,76.25,41950394,-0.18048214515919347
D,201705,80.77,81.3,76.39,45290677,4.313573550303486
D,201706,76.63,81.65,76.17,66088954,-5.125665469852669
D,201707,77.18,77.57,75.4,38869689,0.7177345687067876
D,201708,78.77,80.67,76.56,44123784,2.060119201865754
D,201709,76.93,83.22,76.23,50678538,-2.335914688333108
D,201710,81.14,82.13,75.75,47148535,5.472507474327302
D,201711,84.13,84.34,80.01,40617003,3.684988908060137
D,201712,81.06,85.3,80.11,47003078,-3.6491144657078247
D,201801,76.44,81.67,74.32,118633507,-5.69948186528498
D,201802,73.76,76.72,72.8,24115882,-3.5060177917320674
DAL,201302,14.27,14.9,13.16,162947113,
DAL,201303,16.51,17.25,14.26,238499243,15.697266993693077
DAL,201304,17.14,17.33,13.94,376699603,3.8158691701998726
DAL,201305,18.01,19.43,16.679,266399801,5.07584597432906
DAL,201306,18.71,19.05,16.94,179695658,3.8867295946696236
DAL,201307,21.23,22.01,18.3,200717701,13.46873329770176
DAL,201308,19.73,22.05,18.53,307773996,-7.06547338671691
DAL,201309,23.59,24.1,19.57,524386347,19.56411556006082
DAL,201310,26.38,26.72,23.63,313674486,11.827045358202625
DAL,201311,28.98,29.435,26.05,263145673,9.855951478392727
DAL,201312,27.47,29.42,26.4,249283043,-5.210489993098695
DAL,201401,30.61,32.92,27.26,307010498,11.430651619949037
DAL,201402,33.21,33.95,29.12,218991891,8.493956223456392
DAL,201403,34.65,35.85,31.9,243522044,4.336043360433598
DAL,201404,36.83,37.465,30.54,277568052,6.291486291486291
DAL,201405,39.91,40.69,36.56,188957988,8.362747759978275
DAL,201406,38.72,42.659,38.04,283593759,-2.981708844901022
DAL,201407,37.46,40.41,34.77,317495766,-3.2541322314049532
DAL,201408,39.58,40.77,34.59,193107514,5.659369994660965
DAL,201409,36.15,40.97,35.18,232804653,-8.66599292572006
DAL,201410,40.23,40.4,30.12,500891234,11.286307053941904
DAL,201411,46.67,47.19,40.23,222577707,16.007954262987834
DAL,201412,49.19,50.159,43.9,274593958,5.39961431326333
DAL,201501,47.31,51.06,44.4701,237076122,-3.8219150233787267
DAL,201502,44.52,48.27,43.35,254968275,-5.897273303741279
DAL,201503,44.96,47.63,42.6,250312676,0.9883198562443793
DAL,201504,44.64,47.38,41.02,248220361,-0.7117437722419936
DAL,201505,42.92,47.98,41.72,265765951,-3.8530465949820765
DAL,201506,41.08,44.79,38.97,254316945,-4.287045666356018
DAL,201507,44.34,46.64,38.81,241315219,7.935735150925037
DAL,201508,43.78,48.3,34.61,206544057,-1.2629679747406455
DAL,201509,44.87,48.18,43.3,185920012,2.489721333942431
DAL,201510,50.84,51.66,43.35,212336724,13.305103632716753
DAL,201511,46.46,52.0,46.37,161466273,-8.615263571990562
DAL,201512,50.69,52.77,46.58,196591987,9.104606112785184
DAL,201601,44.29,49.75,42.42,237549793,-12.625764450581967
DAL,201602,48.24,49.45,40.03,207000508,8.918491758862052
DAL,201603,48.68,50.5,46.01,179764896,0.9121061359867283
DAL,201604,41.67,49.8,41.22,220586426,-14.400164338537383
DAL,201605,43.46,44.66,40.64,213295950,4.295656347492199
DAL,201606,36.43,43.71,32.6,286410374,-16.175793833410033
DAL,201607,38.75,41.35,34.075,235554993,6.368377710678014
DAL,201608,36.75,39.51,35.84,220496460,-5.161290322580645
DAL,201609,39.36,40.23,36.32,199632462,7.10204081632653
DAL,201610,41.77,42.41,37.91,238857344,6.122967479674806
DAL,201611,48.18,49.41,41.55,205692653,15.345942063682058
DAL,201612,49.19,52.76,47.585,153611706,2.096305520963051
DAL,201701,47.24,52.0,46.57,165062943,-3.9642203699938925
DAL,201702,49.93,51.96,46.48,133429253,5.694326841659605
DAL,201703,45.96,51.865,44.47,215946722,-7.951131584217904
DAL,201704,45.44,47.55,43.81,173916003,-1.1314186248912166
DAL,201705,49.13,50.95,45.4,163489506,8.120598591549307
DAL,201706,53.74,54.53,49.3,175868329,9.383268878485648
DAL,201707,49.36,55.75,49.26,161568472,-8.150353554149614
DAL,201708,47.19,51.55,45.0,162491112,-4.396272285251219
DAL,201709,48.22,49.28,44.59,164722294,2.1826658190294577
DAL,201710,50.03,54.06,47.9,160501916,3.7536291995022864
DAL,201711,52.92,53.5,48.33,120885176,5.7765340795522695
DAL,201712,56.0,56.84,51.7618,137222626,5.820105820105817
DAL,201801,56.77,60.79,53.88,217524455,1.3750000000000056
DAL,201802,53.85,57.18,51.26,45168882,-5.143561740355825
DE,201302,87.83,94.01,85.43,50549864,
DE,201303,85.98,92.5,85.15,60180410,-2.106341796652618
DE,201304,89.3,90.0,81.58,60276633,3.861363107699457
DE,201305,87.11,93.88,85.65,78946307,-2.4524076147816323
DE,201306,81.25,88.79,79.5,64886800,-6.727126621513029
DE,201307,83.07,85.495,80.51,62857288,2.2399999999999918
DE,201308,83.64,85.68,80.5,84400328,0.6861682918021036
DE,201309,81.39,85.34,81.19,57824915,-2.6901004304160687
DE,201310,81.84,84.75,81.19,63183999,0.5528934758569884
DE,201311,84.24,85.49,80.76,70216690,2.9325513196480832
DE,201312,91.33,91.58,82.2,70315017,8.416429249762587
DE,201401,85.96,91.3,85.2938,61389365,-5.8797766341837345
DE,201402,85.93,88.06,83.41,60349870,-0.034899953466713506
DE,201403,90.8,90.98,85.3,64868087,5.667403700686593
DE,201404,93.34,94.585,90.62,57744924,2.79735682819384
DE,201405,91.17,94.89,88.63,51109407,-2.324833940432828
DE,201406,90.55,93.78,89.77,47394311,-0.68004826148953
DE,201407,85.11,91.5,84.53,72340968,-6.007730535615679
DE,201408,84.09,87.39,83.1,74194362,-1.1984490659146938
DE,201409,81.99,84.58,81.55,80821135,-2.497324295397798
DE,201410,85.54,88.565,78.88,103496324,4.329796316623993
DE,201411,86.62,89.28,83.8,66287797,1.2625672200140265
DE,201412,88.47,91.38,86.385,59971349,2.1357654121449943
DE,201501,85.19,89.715,84.29,58689284,-3.707471459251725
DE,201502,90.6,92.78,84.85,51425879,6.350510623312592
DE,201503,87.69,92.399,86.91,60431365,-3.211920529801321
DE,201504,90.52,91.0,87.385,47602500,3.2272779108222127
DE,201505,93.68,94.88,88.13,63389526,3.490941228457811
DE,201506,97.05,98.23,91.24,59907654,3.597352690008529
DE,201507,94.57,97.7,90.64,55438568,-2.555383822771771
DE,201508,81.78,97.49,76.76,79398303,-13.524373479961927
DE,201509,74.0,81.95,73.37,80792095,-9.5133284421619
DE,201510,78.0,81.46,71.85,82851759,5.405405405405405
DE,201511,79.57,80.51,73.1,75940794,2.012820512820504
DE,201512,76.27,80.55,74.63,69759080,-4.14729169284906
DE,201601,77.01,77.01,70.16,62368749,0.9702373148026867
DE,201602,80.18,82.23,72.86,73833619,4.116348526165435
DE,201603,76.99,86.07,76.91,70982898,-3.978548266400613
DE,201604,84.11,85.34,74.91,63931144,9.2479542797766
DE,201605,82.29,84.95,77.25,73370262,-2.1638330757341495
DE,201606,81.04,88.1999,79.78,68630108,-1.5190181066958317
DE,201607,77.71,84.65,76.87,65261941,-4.109081934847005
DE,201608,84.55,88.63,76.73,93748582,8.801955990220053
DE,201609,85.35,85.49,80.35,57364147,0.9461856889414514
DE,201610,88.3,89.34,84.24,44509675,3.4563561804335126
DE,201611,100.2,104.83,87.38,91634278,13.476783691959238
DE,201612,103.04,104.77,100.05,58418220,2.8343313373253527
DE,201701,107.05,108.47,103.45,43613235,3.891692546583842
DE,201702,109.49,112.1799,106.62,56774484,2.279308734236336
DE,201703,108.86,111.78,106.93,45822835,-0.5753950132432144
DE,201704,111.61,114.13,107.04,37847324,2.526180415212199
DE,201705,122.46,123.59,109.79,63944484,9.72135113341098
DE,201706,123.59,128.37,120.92,55670733,0.9227502858076185
DE,201707,128.28,129.54,123.25,39710936,3.794805404968037
DE,201708,115.93,132.5,112.87,62658684,-9.627377611474893
DE,201709,125.59,125.64,114.76,54431441,8.332614508755281
DE,201710,132.88,133.76,125.08,38385015,5.804602277251367
DE,201711,149.86,150.75,130.77,56680515,12.778446718844084
DE,201712,156.51,159.1,146.93,34441186,4.437474976644853
DE,201801,166.42,171.96,156.55,43814464,6.331863778672288
DE,201802,161.44,168.39,151.45,13595821,-2.9924287946160257
DFS,201302,38.53,40.35,37.24,65312520,
DFS,201303,44.84,45.38,37.89,106680753,16.376849208409038
DFS,201304,43.74,45.61,42.115,114427840,-2.453166815343446
DFS,201305,47.41,49.71,43.67,87755467,8.390489254686774
DFS,201306,47.64,49.38,45.08,74444412,0.485129719468475
DFS,201307,49.51,51.7,47.68,72049712,3.9252728799328245
DFS,201308,47.25,51.18,46.93,50713298,-4.5647343970914935
DFS,201309,50.54,53.36,47.49,59225410,6.962962962962961
DFS,201310,51.88,54.45,48.4,75842267,2.6513652552433786
DFS,201311,53.3,53.7,50.22,57707901,2.737085582112557
DFS,201312,55.95,56.2,51.25,53250614,4.971857410881812
DFS,201401,53.65,56.0,51.78,74297008,-4.110813226094734
DFS,201402,57.38,57.93,51.63,60218135,6.952469711090409
DFS,201403,58.19,60.0,56.31,63260282,1.4116416869989459
DFS,201404,55.9,59.735,54.35,69427289,-3.935384086612819
DFS,201405,59.13,59.24,55.315,42966662,5.778175313059041
DFS,201406,61.98,62.62,59.06,45906375,4.819888381532207
DFS,201407,61.06,64.44,61.04,53803967,-1.4843497902549123
DFS,201408,62.37,63.16,59.0,40360952,2.1454307238781443
DFS,201409,64.39,65.98,62.21,44858808,3.2387365720699104
DFS,201410,63.78,66.3,60.41,63649615,-0.9473520733033071
DFS,201411,65.25,66.75,63.44,44403008,2.3047977422389447
DFS,201412,65.49,66.725,60.15,59675167,0.36781609195401516
DFS,201501,54.38,66.0199,54.0196,104429602,-16.9644220491678
DFS,201502,60.98,61.5,54.09,86961147,12.136815005516723
DFS,201503,56.35,61.23,56.04,78012173,-7.592653328960308
DFS,201504,57.97,59.9,56.17,78055250,2.874889086069206
DFS,201505,58.27,60.57,57.7,52347733,0.5175090564084944
DFS,201506,57.62,59.55,57.31,64404230,-1.1154968251244304
DFS,201507,55.81,59.88,55.0,72589529,-3.141270392224914
DFS,201508,53.73,56.84,50.92,89927995,-3.7269306575882553
DFS,201509,51.99,54.24,50.36,66932244,-3.238414293690666
DFS,201510,56.22,57.49,50.2,75573989,8.136180034622036
DFS,201511,56.76,58.08,55.38,53236259,0.9605122732123784
DFS,201512,53.62,57.4,51.94,72125162,-5.532064834390417
DFS,201601,45.79,53.09,44.67,94687520,-14.602760164117864
DFS,201602,46.42,47.765,42.86,80324430,1.3758462546407568
DFS,201603,50.92,51.13,46.37,65394105,9.69409737182249
DFS,201604,56.27,58.1,49.98,77208857,10.506677140612728
DFS,201605,56.81,57.1,53.55,56878939,0.9596587879864921
DFS,201606,53.59,57.7729,50.32,74413195,-5.668016194331981
DFS,201607,56.84,57.68,51.67,55139578,6.064564284381414
DFS,201608,60.0,60.05,55.275,50067181,5.559465165376489
DFS,201609,56.55,60.29,55.64,61758841,-5.750000000000004
DFS,201610,56.33,57.35,53.91,55971589,-0.38903625110521467
DFS,201611,67.77,68.88,55.41,62667647,20.308894017397474
DFS,201612,72.09,73.62,66.88,52727578,6.374501992031884
DFS,201701,69.28,74.33,68.27,56378824,-3.89790539603274
DFS,201702,71.14,72.31,67.73,39666296,2.6847575057736712
DFS,201703,68.39,72.91,65.54,45032043,-3.865617093055946
DFS,201704,62.59,68.54,62.27,56359727,-8.480772042696296
DFS,201705,58.7,62.63,57.82,90064211,-6.21505032752836
DFS,201706,62.19,63.28,58.24,64987266,5.9454855195911325
DFS,201707,60.94,64.0,59.92,58780738,-2.0099694484643833
DFS,201708,58.95,62.54,58.125,48474101,-3.2655070561207666
DFS,201709,64.48,64.73,57.5,49281268,9.380831212892284
DFS,201710,66.53,67.41,63.53,55739744,3.179280397022328
DFS,201711,70.6,71.18,63.31,43466097,6.117540958965869
DFS,201712,76.92,77.79,68.77,47401574,8.951841359773383
DFS,201801,79.8,81.93,76.38,48541406,3.7441497659906333
DFS,201802,76.63,80.84,71.31,12120422,-3.9724310776942375
DG,201302,46.34,47.5,43.35,75968266,
DG,201303,50.58,52.91,45.84,113976881,9.149762624082854
DG,201304,52.09,52.99,49.55,78225816,2.9853697113483695
DG,201305,52.8,55.17,51.83,51671071,1.3630255327317982
DG,201306,50.43,53.99,48.61,92278197,-4.488636363636359
DG,201307,54.67,55.8,50.5301,67882196,8.407693833035895
DG,201308,53.97,56.1,52.4,55781713,-1.2804097311139617
DG,201309,56.46,58.71,53.4,59450652,4.613674263479715
DG,201310,57.78,59.87,55.96,55007149,2.337938363443146
DG,201311,56.94,59.56,56.81,53644219,-1.4537902388369737
DG,201312,60.32,61.95,55.56,81237675,5.936073059360735
DG,201401,56.32,62.93,55.08,90197515,-6.631299734748011
DG,201402,59.9,61.18,55.2,68468275,6.356534090909088
DG,201403,55.48,60.62,55.08,113466618,-7.3789649415692855
DG,201404,56.44,57.54,54.43,78912543,1.7303532804614292
DG,201405,53.78,57.45,53.0,82236967,-4.712969525159456
DG,201406,57.36,65.99,53.7,149884268,6.656749721085903
DG,201407,55.23,58.44,53.78,126131785,-3.713389121338917
DG,201408,63.99,65.04,55.15,156574935,15.86094513851169
DG,201409,61.11,65.1,60.78,83865977,-4.500703234880453
DG,201410,62.67,65.51,57.09,85357649,2.552773686794309
DG,201411,66.74,67.95,62.5,77352916,6.49433540769107
DG,201412,70.7,71.78,65.41,91380704,5.93347317950256
DG,201501,67.06,71.47,65.32,123295738,-5.148514851485149
DG,201502,72.62,73.27,65.86,75849496,8.291082612585747
DG,201503,75.38,76.28,70.88,81180784,3.800605893693185
DG,201504,72.71,76.99,72.45,68575208,-3.5420535951180705
DG,201505,72.59,75.36,71.44,57730918,-0.16503919680922893
DG,201506,77.74,79.6,72.19,59016204,7.094641135142569
DG,201507,80.37,81.42,77.81,44109866,3.3830717777206196
DG,201508,74.49,81.15,70.35,70058009,-7.316162747293778
DG,201509,72.44,73.58,68.45,78571687,-2.752047254665052
DG,201510,67.77,72.5,64.66,99609949,-6.4467145223633375
DG,201511,65.41,68.97,59.75,90868191,-3.482366828980374
DG,201512,71.87,73.0,65.11,74684318,9.876165723895442
DG,201601,75.06,75.14,67.14,67458883,4.438569639627101
DG,201602,74.25,76.75,67.9,60010516,-1.079136690647485
DG,201603,85.6,86.8019,72.58,74734866,15.286195286195278
DG,201604,81.91,87.42,79.89,50971793,-4.3107476635514
DG,201605,89.9,90.93,78.91,61473588,9.754608716884396
DG,201606,94.0,94.27,89.28,58147347,4.5606229143492705
DG,201607,94.74,96.88,91.65,42862732,0.787234042553186
DG,201608,73.41,94.75,73.19,107192823,-22.51424952501583
DG,201609,69.99,74.385,68.77,99371000,-4.658765835717207
DG,201610,69.09,70.0,66.5,58296368,-1.2858979854264774
DG,201611,77.32,80.674,68.04,74432364,11.911998842090012
DG,201612,74.07,78.06,70.59,67459700,-4.203310915675116
DG,201701,73.82,76.29,69.87,53868587,-0.3375185635209937
DG,201702,73.02,79.35,72.17,52168559,-1.0837171498238922
DG,201703,69.73,75.39,68.23,78316979,-4.505614900027379
DG,201704,72.71,73.44,67.935,46471834,4.273626846407557
DG,201705,73.39,74.67,69.14,56357422,0.9352221152523819
DG,201706,72.09,79.28,65.97,88616120,-1.771358495707858
DG,201707,75.16,75.53,68.69,50992478,4.258565681786646
DG,201708,72.56,79.7,70.3,70620461,-3.4592868547099447
DG,201709,81.05,81.3,71.8,60835466,11.700661521499441
DG,201710,80.84,85.07,78.83,43595891,-0.25909932140653147
DG,201711,88.08,89.8,79.79,51697364,8.955962394854026
DG,201712,93.01,96.6,86.8,57131761,5.597184377838336
DG,201801,103.12,105.82,93.3233,44681688,10.869798946349855
DG,201802,97.88,103.01,92.74,16155149,-5.0814584949573405
DGX,201302,56.17,58.75,55.16,16526872,
DGX,201303,56.461,57.5,55.33,25281656,0.518070144205086
DGX,201304,56.33,60.0,55.26,35456197,-0.23201856148491923
DGX,201305,61.84,63.3,56.0,26918467,9.781643884253516
DGX,201306,60.63,63.4,60.12,20621454,-1.956662354463132
DGX,201307,58.31,61.47,56.81,34619807,-3.8264885370278745
DGX,201308,58.62,60.21,57.73,22807518,0.531641227919731
DGX,201309,61.79,62.82,58.81,28446394,5.407710678949167
DGX,201310,59.91,62.81,57.36,44192337,-3.042563521605442
DGX,201311,60.94,64.1,59.76,45898910,1.7192455349691222
DGX,201312,53.54,62.03,52.5,55976248,-12.143091565474235
DGX,201401,52.5,55.68,51.8,58396909,-1.9424729174448996
DGX,201402,53.0,54.01,50.46,44725310,0.9523809523809524
DGX,201403,57.92,60.5,51.86,51535224,9.283018867924532
DGX,201404,55.93,61.48,54.9,54237302,-3.435773480662987
DGX,201405,59.89,59.945,55.08,36192859,7.080278920078671
DGX,201406,58.69,62.42,57.88,43850601,-2.0036734012356034
DGX,201407,61.1,62.54,58.56,30379096,4.106321349463289
DGX,201408,63.21,63.25,59.68,23075644,3.453355155482814
DGX,201409,60.68,64.38,60.67,18803531,-4.002531245056164
DGX,201410,63.46,64.65,56.27,38979497,4.581410678971657
DGX,201411,65.31,65.64,59.25,38987339,2.9152221872045403
DGX,201412,67.06,68.51,62.76,28641420,2.679528403001072
DGX,201501,71.07,72.63,66.09,33139785,5.979719654041143
DGX,201502,70.14,72.86,68.68,27650713,-1.3085690164626322
DGX,201503,76.85,78.33,70.28,35438517,9.566581123467342
DGX,201504,71.42,76.86,71.14,34629825,-7.065712426805456
DGX,201505,75.23,89.0,69.47,43132840,5.334640156818821
DGX,201506,72.52,76.3,71.13,25652025,-3.6022863219460426
DGX,201507,73.81,75.25,69.6,23487317,1.778819635962502
DGX,201508,67.8,75.24,65.05,21001715,-8.14252811272186
